Season,Date,Team,Bat1,Bat2,Bat3,Bat4,Bat5,Bat6,Bat7,Bat8,Bat9,OwnSP(optional)
2023,2023-06-06,西武,源田,外崎,鈴木,マキノン,渡部,栗山,川越,古賀,若林,本田
2023,2023-06-07,西武,源田,外崎,鈴木,マキノン,渡部,長谷川,若林,柘植,児玉,宮川
2023,2023-06-08,西武,源田,外崎,マキノン,渡部,川越,長谷川,平沼,古賀,若林,隅田
2023,2023-06-09,西武,源田,外崎,マキノン,渡部,川越,長谷川,平沼,古賀,若林,高橋光成
2023,2023-06-10,西武,源田,鈴木,外崎,マキノン,栗山,長谷川,渡部,古賀,若林,平良
2023,2023-06-12,西武,源田,鈴木,外崎,マキノン,平沼,長谷川,川越,古市,松本,
2023,2023-06-13,西武,源田,岸,外崎,マキノン,長谷川,平沼,金子,古賀,エンス,
2023,2023-06-14,西武,源田,岸,外崎,マキノン,渡部,長谷川,金子,古賀,與座,
2023,2023-06-15,西武,源田,岸,外崎,マキノン,渡部,長谷川,金子,古賀,隅田,
2023,2023-06-16,西武,源田,鈴木,外崎,渡部,岸,マキノン,長谷川,柘植,高橋光成,
2023,2023-06-17,西武,源田,鈴木,外崎,渡部,岸,マキノン,長谷川,古市,平良,
2023,2023-06-22,西武,源田,鈴木,外崎,渡部,中村,マキノン,長谷川,蛭間,古市,松本
2023,2023-06-23,西武,源田,鈴木,外崎,渡部,呉,マキノン,岸,古賀,蛭間,高橋光成
2023,2023-06-24,西武,源田,鈴木,外崎,渡部,中村,マキノン,岸,古賀,蛭間,隅田
2023,2023-06-26,西武,源田,鈴木,外崎,渡部,中村,マキノン,岸,古賀,蛭間,平良
2023,2023-06-27,西武,源田,鈴木,外崎,渡部,中村,マキノン,岸,古賀,蛭間,與座
2023,2023-06-29,西武,源田,鈴木,外崎,渡部,中村,マキノン,岸,古市,蛭間,松本
2023,2023-06-30,西武,源田,鈴木,外崎,渡部,呉,マキノン,長谷川,蛭間,古賀,高橋光成
2023,2023-07-01,西武,源田,山野辺,外崎,マキノン,呉,岸,高木,古賀,蛭間,隅田
2023,2023-07-03,西武,山野辺,源田,外崎,マキノン,呉,岸,高木,古市,蛭間,今井
2023,2023-07-04,西武,外崎,源田,マキノン,中村,高木,岸,山野辺,古市,蛭間,平良
2023,2023-07-05,西武,外崎,源田,鈴木,中村,マキノン,岸,高木,佐藤龍,古賀,與座
2023,2023-07-07,西武,外崎,源田,鈴木,中村,マキノン,岸,佐藤龍,高木,古賀,高橋光成
2023,2023-07-08,西武,源田,岸,外崎,マキノン,佐藤龍,鈴木,栗山,古賀,蛭間,松本
2023,2023-07-09,西武,外崎,源田,鈴木,中村,マキノン,岸,山野辺,古賀,蛭間,隅田
2023,2023-07-11,西武,外崎,源田,鈴木,中村,マキノン,山野辺,長谷川,古賀,金子,今井
2023,2023-07-12,西武,外崎,源田,鈴木,中村,マキノン,呉,長谷川,古賀,金子,平良
2023,2023-07-14,西武,外崎,源田,鈴木,中村,マキノン,呉,長谷川,古賀,金子,與座
2023,2023-07-15,西武,岸,源田,鈴木,中村,マキノン,外崎,呉,長谷川,古賀,高橋光成
2023,2023-07-16,西武,金子,源田,鈴木,栗山,外崎,マキノン,平沼,古賀,蛭間,隅田
2023,2023-07-21,西武,岸,源田,外崎,マキノン,呉,長谷川,平沼,古賀,蛭間,今井
2023,2023-07-22,西武,愛斗,源田,外崎,マキノン,栗山,呉,ペイトン,古賀,金子,エンス
2023,2023-07-24,西武,岸,源田,佐藤龍,マキノン,外崎,長谷川,ペイトン,古賀,愛斗,高橋光成
2023,2023-07-25,西武,岸,源田,佐藤龍,マキノン,外崎,栗山,ペイトン,古賀,長谷川,與座
2023,2023-07-27,西武,岸,源田,平沼,マキノン,栗山,外崎,ペイトン,古賀,長谷川,平良
2023,2023-07-28,西武,山野辺,源田,佐藤龍,マキノン,外崎,岸,長谷川,古賀,愛斗,今井
2023,2023-07-29,西武,愛斗,源田,佐藤龍,マキノン,外崎,栗山,蛭間,古賀,金子,隅田
2023,2023-07-31,西武,山野辺,源田,鈴木,マキノン,外崎,栗山,長谷川,古賀,蛭間,高橋光成
2023,2023-08-01,西武,ペイトン,源田,鈴木,マキノン,外崎,栗山,呉,古賀,長谷川,與座
2023,2023-08-03,西武,ペイトン,源田,鈴木,マキノン,外崎,中村,佐藤龍,古賀,長谷川,平良
2023,2023-08-04,西武,ペイトン,源田,呉,マキノン,外崎,中村,岸,古賀,長谷川,今井
2023,2023-08-05,西武,岸,源田,ペイトン,マキノン,外崎,栗山,平沼,古賀,長谷川,宮川
2023,2023-08-07,西武,蛭間,源田,ペイトン,マキノン,外崎,中村,佐藤龍,古賀,長谷川,高橋光成
2023,2023-08-08,西武,蛭間,源田,ペイトン,マキノン,外崎,栗山,佐藤龍,古賀,岸,隅田
2023,2023-08-09,西武,蛭間,源田,ペイトン,マキノン,外崎,中村,岸,山野辺,古賀,與座
2023,2023-08-10,西武,蛭間,源田,ペイトン,マキノン,外崎,栗山,佐藤龍,古賀,長谷川,平良
2023,2023-08-11,西武,蛭間,源田,ペイトン,マキノン,外崎,中村,佐藤龍,古市,長谷川,松本
2023,2023-08-12,西武,蛭間,源田,ペイトン,マキノン,外崎,中村,平沼,古賀,長谷川,青山
2023,2023-08-14,西武,蛭間,源田,ペイトン,マキノン,外崎,中村,佐藤龍,古賀,長谷川,エンス
2023,2023-08-15,西武,蛭間,源田,ペイトン,マキノン,外崎,栗山,佐藤龍,古賀,長谷川,今井
2023,2023-08-16,西武,蛭間,源田,ペイトン,中村,外崎,マキノン,渡部,古賀,長谷川,隅田
2023,2023-08-17,西武,蛭間,源田,ペイトン,中村,外崎,マキノン,渡部,古賀,長谷川,平良
2023,2023-08-18,西武,蛭間,源田,マキノン,中村,ペイトン,外崎,渡部,古賀,西川,與座
2023,2023-08-19,西武,蛭間,源田,ペイトン,マキノン,栗山,外崎,佐藤龍,古市,西川,松本
2023,2023-08-21,西武,蛭間,源田,ペイトン,マキノン,中村,外崎,佐藤龍,古賀,西川,エンス
2023,2023-08-22,西武,蛭間,源田,ペイトン,中村,マキノン,外崎,佐藤龍,古賀,西川,今井
2023,2023-08-23,西武,蛭間,源田,マキノン,中村,外崎,渡部,岸,古賀,愛斗,隅田
2023,2023-08-24,西武,源田,ペイトン,マキノン,渡部,外崎,佐藤龍,愛斗,柘植,西川,平良
2023,2023-08-25,西武,源田,ペイトン,マキノン,渡部,中村,外崎,蛭間,古賀,西川,高橋光成
2023,2023-08-26,西武,源田,平沼,外崎,渡部,中村,岸,蛭間,古賀,西川,與座
2023,2023-08-28,西武,源田,佐藤龍,蛭間,渡部,中村,外崎,愛斗,柘植,岸,松本
2023,2023-08-29,西武,源田,ペイトン,中村,渡部,蛭間,外崎,平沼,古賀,西川,今井
2023,2023-08-30,西武,源田,岸,中村,渡部,蛭間,外崎,平沼,ペイトン,古賀,隅田
2023,2023-08-31,西武,源田,岸,蛭間,渡部,栗山,外崎,佐藤龍,柘植,西川,平良
2023,2023-09-01,西武,源田,ペイトン,中村,渡部,蛭間,外崎,佐藤龍,古賀,西川,高橋光成
2023,2023-09-02,西武,源田,ペイトン,蛭間,渡部,栗山,外崎,佐藤龍,柘植,西川,與座
2023,2023-09-04,西武,源田,ペイトン,蛭間,渡部,栗山,外崎,佐藤龍,柘植,愛斗,松本
2023,2023-09-05,西武,源田,外崎,蛭間,渡部,中村,佐藤龍,愛斗,古賀,西川,今井
2023,2023-09-07,西武,源田,外崎,蛭間,渡部,中村,佐藤龍,ペイトン,柘植,岸,平良
2023,2023-09-08,西武,源田,外崎,蛭間,渡部,中村,佐藤龍,ペイトン,古賀,岸,隅田
2023,2023-09-09,西武,源田,外崎,蛭間,渡部,栗山,佐藤龍,ペイトン,柘植,西川,高橋光成
2023,2023-09-11,西武,源田,外崎,蛭間,マキノン,中村,佐藤龍,ペイトン,柘植,西川,松本
2023,2023-09-12,西武,源田,外崎,蛭間,マキノン,栗山,佐藤龍,ペイトン,古賀,西川,與座
2023,2023-09-13,西武,源田,外崎,蛭間,マキノン,中村,佐藤龍,岸,愛斗,古賀,今井
2023,2023-09-15,西武,源田,外崎,蛭間,マキノン,中村,佐藤龍,ペイトン,柘植,愛斗,平良
2023,2023-09-16,西武,岸,源田,佐藤龍,栗山,愛斗,渡部,外崎,古市,西川,隅田
2023,2023-09-17,西武,岸,源田,佐藤龍,中村,愛斗,外崎,渡部,柘植,蛭間,高橋光成
2023,2023-09-18,西武,岸,源田,マキノン,中村,佐藤龍,愛斗,蛭間,古市,児玉,松本
2023,2023-09-19,西武,ペイトン,源田,マキノン,栗山,佐藤龍,愛斗,蛭間,柘植,児玉,渡邉
2023,2023-09-20,西武,岸,蛭間,マキノン,中村,佐藤龍,愛斗,渡部,源田,古賀,今井
2023,2023-09-22,西武,岸,蛭間,マキノン,栗山,佐藤龍,愛斗,渡部,源田,柘植,平良
2023,2023-09-23,西武,源田,岸,マキノン,中村,佐藤龍,蛭間,渡部,西川,古賀,隅田
2023,2023-09-24,西武,岸,源田,マキノン,栗山,佐藤龍,外崎,山野辺,柘植,西川,宮川
2023,2023-09-25,西武,山野辺,源田,佐藤龍,栗山,マキノン,外崎,岸,西川,古賀,松本
2023,2023-09-26,西武,岸,源田,佐藤龍,中村,外崎,鈴木,マキノン,愛斗,柘植,渡邉
2023,2023-09-28,西武,外崎,源田,佐藤龍,栗山,マキノン,鈴木,岸,古賀,愛斗,今井
2023,2023-09-29,西武,岸,源田,佐藤龍,中村,マキノン,鈴木,外崎,西川,柘植,平良
2023,2023-09-30,西武,岸,源田,佐藤龍,渡部,陽川,外崎,長谷川,古賀,西川,隅田
2023,2023-10-01,西武,長谷川,源田,佐藤龍,渡部,外崎,岸,山村,西川,古賀,エンス
2023,2023-10-02,西武,長谷川,源田,佐藤龍,渡部,陽川,山村,鈴木,古賀,西川,松本
2024,2024-03-28,西武,金子侑,若林,外崎,アギラー,中村剛,ブランドン,コルデロ,古賀,源田,今井
2024,2024-03-29,西武,金子侑,コルデロ,外崎,アギラー,中村剛,ブランドン,若林,古賀,源田,隅田
2024,2024-03-30,西武,金子侑,コルデロ,外崎,アギラー,栗山,ブランドン,若林,炭谷,源田,松本
2024,2024-04-01,西武,金子侑,コルデロ,外崎,アギラー,中村剛,佐藤龍,西川,古賀,源田,平良
2024,2024-04-02,西武,金子侑,コルデロ,外崎,アギラー,栗山,佐藤龍,西川,炭谷,源田,武内
2024,2024-04-03,西武,金子侑,コルデロ,外崎,アギラー,中村剛,佐藤龍,西川,古賀,源田,ボー・タカハシ
2024,2024-04-04,西武,源田,西川,外崎,アギラー,コルデロ,佐藤龍,元山,古賀,若林,今井
2024,2024-04-05,西武,金子侑,外崎,中村剛,アギラー,コルデロ,佐藤龍,岸,古賀,源田,隅田
2024,2024-04-06,西武,金子侑,コルデロ,外崎,アギラー,栗山,佐藤龍,岸,古賀,源田,松本
2024,2024-04-08,西武,金子侑,コルデロ,外崎,アギラー,佐藤龍,岸,西川,古賀,源田,平良
2024,2024-04-09,西武,源田,岸,外崎,アギラー,コルデロ,中村剛,佐藤龍,炭谷,金子侑,武内
2024,2024-04-11,西武,源田,コルデロ,外崎,アギラー,中村剛,佐藤龍,岸,古賀,西川,今井
2024,2024-04-12,西武,コルデロ,源田,外崎,アギラー,栗山,佐藤龍,岸,古賀,山村,隅田
2024,2024-04-13,西武,外崎,源田,佐藤龍,アギラー,中村剛,岸,山村,コルデロ,古賀,高橋光成
2024,2024-04-15,西武,金子侑,元山,外崎,アギラー,栗山,山村,長谷川,炭谷,源田,平良
2024,2024-04-16,西武,長谷川,岸,外崎,アギラー,中村剛,山村,佐藤龍,古賀,源田,松本
2024,2024-04-18,西武,長谷川,岸,外崎,アギラー,中村剛,佐藤龍,山村,古賀,源田,今井
2024,2024-04-19,西武,長谷川,平沼,岸,アギラー,佐藤龍,山村,元山,古賀,源田,隅田
2024,2024-04-20,西武,長谷川,岸,外崎,アギラー,中村剛,佐藤龍,若林,柘植,源田,高橋光成
2024,2024-04-22,西武,岸,中村剛,佐藤龍,アギラー,炭谷,若林,外崎,長谷川,源田,平良
2024,2024-04-23,西武,高松,山野辺,中村剛,佐藤龍,平沼,西川,長谷川,児玉,炭谷,武内
2024,2024-04-24,西武,金子侑,平沼,中村剛,アギラー,佐藤龍,外崎,岸,柘植,源田,ボー・タカハシ
2024,2024-04-26,西武,金子侑,平沼,中村剛,アギラー,佐藤龍,外崎,源田,古市,長谷川,今井
2024,2024-04-27,西武,金子侑,平沼,中村剛,アギラー,佐藤龍,岸,外崎,炭谷,源田,隅田
2024,2024-04-28,西武,金子侑,源田,中村剛,アギラー,外崎,佐藤龍,平沼,岸,柘植,高橋光成
2024,2024-04-29,西武,金子侑,源田,佐藤龍,アギラー,外崎,陽川,長谷川,古賀,若林,平良
2024,2024-04-30,西武,金子侑,源田,中村剛,アギラー,佐藤龍,若林,外崎,古賀,長谷川,松本
2024,2024-05-02,西武,金子侑,源田,中村剛,アギラー,佐藤龍,若林,渡部,炭谷,長谷川,武内
2024,2024-05-03,西武,金子侑,源田,若林,アギラー,佐藤龍,外崎,渡部,古賀,長谷川,今井
2024,2024-05-04,西武,金子侑,源田,若林,アギラー,佐藤龍,外崎,渡部,古賀,長谷川,隅田
2024,2024-05-05,西武,金子侑,源田,若林,中村剛,佐藤龍,外崎,渡部,柘植,長谷川,高橋光成
2024,2024-05-06,西武,金子侑,源田,外崎,中村剛,佐藤龍,若林,岸,渡部,古賀,ボー・タカハシ
2024,2024-05-09,西武,金子侑,源田,中村剛,佐藤龍,岸,外崎,蛭間,古賀,渡部,青山
2024,2024-05-10,西武,金子侑,源田,平沼,外崎,若林,村田,佐藤龍,炭谷,蛭間,武内
2024,2024-05-11,西武,金子侑,源田,平沼,中村剛,外崎,蛭間,古賀,佐藤龍,村田,今井
2024,2024-05-13,西武,金子侑,源田,長谷川,蛭間,佐藤龍,外崎,古賀,村田,渡部,高橋光成
2024,2024-05-14,西武,金子侑,源田,外崎,中村剛,蛭間,村田,佐藤龍,炭谷,長谷川,隅田
2024,2024-05-16,西武,金子侑,源田,外崎,中村剛,蛭間,平沼,古賀,佐藤龍,長谷川,ボー・タカハシ
2024,2024-05-17,西武,金子侑,源田,外崎,中村剛,佐藤龍,蛭間,若林,古賀,平沼,渡邉
2024,2024-05-18,西武,平沼,源田,外崎,中村剛,蛭間,若林,佐藤龍,炭谷,岸,武内
2024,2024-05-20,西武,源田,岸,外崎,中村剛,蛭間,佐藤龍,平沼,古賀,西川,今井
2024,2024-05-21,西武,源田,平沼,外崎,中村剛,蛭間,佐藤龍,金子侑,古賀,西川,隅田
2024,2024-05-23,西武,滝澤,源田,外崎,中村剛,蛭間,岸,平沼,古賀,西川,高橋光成
2024,2024-05-24,西武,源田,滝澤,外崎,中村剛,蛭間,岸,平沼,古賀,西川,渡邉
2024,2024-05-25,西武,源田,滝澤,外崎,中村剛,蛭間,岸,平沼,炭谷,鈴木,ボー・タカハシ
2024,2024-05-27,西武,源田,岸,外崎,中村剛,蛭間,佐藤龍,コルデロ,古賀,今井,
2024,2024-05-28,西武,源田,岸,外崎,中村剛,蛭間,佐藤龍,コルデロ,古賀,隅田,
2024,2024-05-29,西武,源田,平沼,外崎,蛭間,岸,佐藤龍,コルデロ,炭谷,武内,
2024,2024-05-30,西武,源田,滝澤,外崎,中村剛,蛭間,岸,コルデロ,古賀,佐藤龍,高橋光成
2024,2024-05-31,西武,源田,滝澤,外崎,中村剛,蛭間,岸,佐藤龍,古賀,金子侑,渡邉
2024,2024-06-01,西武,源田,滝澤,外崎,中村剛,蛭間,元山,岸,炭谷,鈴木,ボー・タカハシ
2024,2024-06-03,西武,滝澤,源田,外崎,蛭間,岸,元山,古賀,西川,今井,
2024,2024-06-04,西武,滝澤,源田,栗山,蛭間,岸,元山,佐藤龍,古賀,隅田,
2024,2024-06-05,西武,源田,山野辺,栗山,中村剛,岸,蛭間,古賀,滝澤,菅井,
2024,2024-06-06,西武,源田,滝澤,栗山,中村剛,蛭間,山野辺,西川,古賀,與座,
2024,2024-06-07,西武,源田,山野辺,栗山,元山,長谷川,西川,炭谷,滝澤,高橋光成,
2024,2024-06-08,西武,奥村,長谷川,栗山,陽川,佐藤龍,源田,古賀,滝澤,渡邉,
2024,2024-06-10,西武,長谷川,山野辺,栗山,中村剛,陽川,源田,奥村,古賀,元山,今井
2024,2024-06-11,西武,長谷川,西川,栗山,中村剛,陽川,佐藤龍,源田,古賀,元山,隅田
2024,2024-06-12,西武,長谷川,西川,栗山,中村剛,陽川,元山,源田,古賀,滝澤,ボー・タカハシ
2024,2024-06-13,西武,奥村,鈴木,栗山,中村剛,陽川,源田,滝澤,柘植,児玉,青山
2024,2024-06-14,西武,山野辺,児玉,鈴木,栗山,陽川,長谷川,源田,柘植,奥村,高橋光成
2024,2024-06-15,西武,奥村,滝澤,長谷川,元山,岸,鈴木,源田,古賀,児玉,渡邉
2024,2024-06-20,西武,奥村,滝澤,栗山,岸,中村剛,長谷川,児玉,古賀,源田,今井
2024,2024-06-21,西武,西川,滝澤,栗山,岸,陽川,長谷川,児玉,古賀,源田,隅田
2024,2024-06-22,西武,西川,滝澤,栗山,岸,元山,鈴木,児玉,古賀,源田,高橋光成
2024,2024-06-24,西武,鈴木,児玉,栗山,岸,外崎,山村,牧野,奥村,源田,渡邉
2024,2024-06-25,西武,松原,児玉,栗山,岸,山村,外崎,鈴木,炭谷,源田,武内
2024,2024-06-27,西武,松原,児玉,外崎,岸,中村剛,山村,長谷川,古賀,源田,今井
2024,2024-06-28,西武,松原,児玉,外崎,岸,栗山,山村,長谷川,古賀,源田,隅田
2024,2024-06-29,西武,松原,児玉,外崎,岸,中村剛,山村,長谷川,古賀,源田,ボー・タカハシ
2024,2024-07-01,西武,松原,児玉,外崎,岸,栗山,山村,牧野,西川,源田,羽田
2024,2024-07-03,西武,源田,滝澤,外崎,岸,栗山,山村,西川,炭谷,松原,武内
2024,2024-07-04,西武,源田,滝澤,外崎,岸,栗山,山村,西川,古賀,松原,今井
2024,2024-07-05,西武,源田,山野辺,西川,岸,栗山,山村,松原,古賀,児玉,隅田
2024,2024-07-06,西武,源田,野村大,外崎,岸,山村,栗山,西川,牧野,松原,ボー・タカハシ
2024,2024-07-08,西武,源田,西川,外崎,岸,山村,中村剛,野村大,古賀,松原,渡邉
2024,2024-07-09,西武,源田,西川,外崎,岸,山村,栗山,野村大,松原,古賀,青山
2024,2024-07-11,西武,源田,西川,外崎,岸,山村,野村大,コルデロ,炭谷,松原,武内
2024,2024-07-12,西武,源田,野村大,西川,岸,山村,外崎,コルデロ,古賀,長谷川,今井
2024,2024-07-13,西武,源田,西川,野村大,岸,山村,栗山,外崎,松原,古賀,隅田
2024,2024-07-14,西武,源田,岸,西川,山村,野村大,栗山,蛭間,コルデロ,炭谷,菅井
2024,2024-07-15,西武,源田,鈴木,西川,山村,野村大,栗山,蛭間,外崎,炭谷,渡邉
2024,2024-07-16,西武,源田,奥村,西川,山村,野村大,岸,外崎,鈴木,古賀,青山
2024,2024-07-18,西武,源田,奥村,西川,山村,野村大,岸,高木,外崎,炭谷,武内
2024,2024-07-19,西武,源田,鈴木,野村大,山村,蛭間,外崎,松原,古賀,滝澤,今井
2024,2024-07-20,西武,源田,鈴木,野村大,山村,蛭間,外崎,西川,古賀,滝澤,隅田
2024,2024-07-25,西武,源田,鈴木,野村大,山村,蛭間,外崎,西川,古賀,奥村,渡邉
2024,2024-07-26,西武,源田,西川,野村大,山村,蛭間,外崎,高木,奥村,炭谷,武内
2024,2024-07-27,西武,源田,西川,蛭間,山村,外崎,鈴木,野村大,松原,炭谷,菅井
2024,2024-07-29,西武,源田,奥村,蛭間,山村,外崎,岸,ガルシア,野村大,炭谷,隅田
2024,2024-07-30,西武,源田,奥村,蛭間,山村,外崎,岸,ガルシア,野村大,柘植,青山
2024,2024-07-31,西武,源田,西川,蛭間,山村,外崎,ガルシア,野村大,鈴木,柘植,與座
2024,2024-08-01,西武,源田,山野辺,蛭間,山村,外崎,ガルシア,鈴木,野村大,炭谷,今井
2024,2024-08-02,西武,源田,岸,蛭間,山村,外崎,ガルシア,野村大,松原,炭谷,武内
2024,2024-08-03,西武,源田,西川,蛭間,山村,外崎,ガルシア,野村大,松原,炭谷,菅井
2024,2024-08-05,西武,源田,奥村,蛭間,山村,外崎,ガルシア,野村大,鈴木,古賀,渡邉
2024,2024-08-06,西武,源田,岸,蛭間,山村,外崎,ガルシア,野村大,奥村,炭谷,隅田
2024,2024-08-07,西武,源田,岸,蛭間,山村,外崎,ガルシア,野村大,西川,古賀,青山
2024,2024-08-09,西武,源田,ガルシア,蛭間,山村,外崎,鈴木,野村大,松原,古賀,今井
2024,2024-08-10,西武,源田,奥村,蛭間,山村,外崎,ガルシア,野村大,西川,炭谷,武内
2024,2024-08-11,西武,源田,西川,蛭間,山村,外崎,佐藤龍,ガルシア,野村大,古賀,高橋光成
2024,2024-08-12,西武,外崎,源田,ブランドン,山村,佐藤龍,蛭間,岸,西川,古賀,渡邉
2024,2024-08-13,西武,外崎,源田,佐藤龍,山村,野村大,蛭間,ガルシア,西川,古賀,隅田
2024,2024-08-14,西武,外崎,源田,佐藤龍,山村,野村大,西川,蛭間,ガルシア,古賀,與座
2024,2024-08-16,西武,西川,源田,外崎,山村,佐藤龍,野村大,蛭間,奥村,古賀,今井
2024,2024-08-17,西武,西川,源田,外崎,山村,佐藤龍,野村大,蛭間,奥村,炭谷,武内
2024,2024-08-19,西武,外崎,源田,野村大,山村,佐藤龍,岸,蛭間,西川,柘植,高橋光成
2024,2024-08-20,西武,外崎,源田,岸,山村,佐藤龍,野村大,蛭間,古賀,西川,隅田
2024,2024-08-21,西武,源田,西川,佐藤龍,山村,外崎,ガルシア,蛭間,古賀,滝澤,渡邉
2024,2024-08-22,西武,外崎,源田,佐藤龍,山村,野村大,ガルシア,蛭間,古賀,西川,松本
2024,2024-08-23,西武,岸,源田,佐藤龍,山村,外崎,ガルシア,蛭間,古賀,西川,今井
2024,2024-08-24,西武,岸,源田,佐藤龍,山村,外崎,ガルシア,蛭間,古賀,西川,武内
2024,2024-08-26,西武,奥村,源田,野村大,佐藤龍,岸,山村,外崎,古賀,西川,高橋光成
2024,2024-08-27,西武,長谷川,源田,西川,佐藤龍,ガルシア,外崎,元山,蛭間,古賀,隅田
2024,2024-08-28,西武,長谷川,源田,西川,佐藤龍,平沼,外崎,山村,蛭間,古賀,渡邉
2024,2024-08-29,西武,長谷川,源田,西川,佐藤龍,平沼,外崎,山村,蛭間,古賀,松本
2024,2024-08-30,西武,長谷川,源田,西川,佐藤龍,平沼,山野辺,外崎,蛭間,古賀,今井
2024,2024-08-31,西武,長谷川,源田,西川,佐藤龍,平沼,外崎,元山,蛭間,炭谷,武内
2024,2024-09-02,西武,長谷川,源田,西川,佐藤龍,平沼,渡部,外崎,山野辺,柘植,高橋光成
2024,2024-09-03,西武,長谷川,源田,西川,佐藤龍,平沼,外崎,元山,山野辺,古賀,隅田
2024,2024-09-05,西武,長谷川,源田,西川,佐藤龍,平沼,外崎,渡部,蛭間,古賀,渡邉
2024,2024-09-06,西武,長谷川,源田,西川,佐藤龍,平沼,外崎,元山,山野辺,古賀,今井
2024,2024-09-07,西武,長谷川,源田,西川,佐藤龍,平沼,外崎,山野辺,渡部,炭谷,武内
2024,2024-09-09,西武,長谷川,源田,西川,佐藤龍,外崎,岸,元山,野村大,柘植,高橋光成
2024,2024-09-10,西武,長谷川,源田,西川,佐藤龍,外崎,平沼,岸,野村大,古賀,隅田
2024,2024-09-11,西武,長谷川,源田,野村大,佐藤龍,外崎,岸,西川,山野辺,古賀,杉山
2024,2024-09-12,西武,長谷川,源田,野村大,佐藤龍,外崎,岸,西川,山野辺,古賀,松本
2024,2024-09-13,西武,源田,岡田,野村大,佐藤龍,外崎,岸,西川,長谷川,平沼,羽田
2024,2024-09-14,西武,金子侑,源田,西川,佐藤龍,外崎,岸,野村大,古賀,滝澤,今井
2024,2024-09-15,西武,長谷川,源田,西川,佐藤龍,外崎,岸,野村大,炭谷,滝澤,武内
2024,2024-09-17,西武,長谷川,源田,西川,佐藤龍,野村大,外崎,岸,古賀,滝澤,隅田
2024,2024-09-20,西武,長谷川,源田,西川,佐藤龍,野村大,外崎,奥村,柘植,滝澤,松本
2024,2024-09-21,西武,長谷川,源田,西川,佐藤龍,野村大,外崎,山野辺,古賀,滝澤,羽田
2024,2024-09-22,西武,長谷川,源田,西川,佐藤龍,野村大,平沼,山野辺,炭谷,滝澤,武内
2024,2024-09-23,西武,長谷川,源田,西川,佐藤龍,野村大,平沼,山野辺,古賀,滝澤,今井
2024,2024-09-24,西武,長谷川,源田,西川,佐藤龍,野村大,外崎,岸,古賀,滝澤,隅田
2024,2024-09-25,西武,長谷川,源田,西川,佐藤龍,野村大,平沼,外崎,元山,古賀,菅井
2024,2024-09-27,西武,長谷川,源田,西川,佐藤龍,野村大,岸,平沼,古賀,滝澤,上田
2024,2024-09-28,西武,長谷川,源田,西川,佐藤龍,平沼,野村大,岸,古賀,滝澤,與座
2024,2024-09-29,西武,源田,山野辺,西川,佐藤龍,野村大,平沼,外崎,岸,炭谷,武内
2024,2024-09-30,西武,源田,外崎,西川,佐藤龍,野村大,平沼,元山,岸,古賀,今井
2024,2024-10-08,西武,源田,外崎,西川,佐藤龍,野村大,岸,牧野,古賀,長谷川,隅田
2025,2025-03-27,西武,長谷川,西川,ネビン,セデーニョ,渡部聖,外崎,源田,古賀悠,元山,今井
2025,2025-03-28,西武,長谷川,西川,ネビン,中村剛,渡部聖,外崎,源田,古賀悠,仲田,渡邉
2025,2025-03-29,西武,長谷川,西川,ネビン,セデーニョ,渡部聖,外崎,源田,古賀悠,滝澤,高橋光成
2025,2025-04-02,西武,長谷川,西川,ネビン,セデーニョ,渡部聖,牧野,外崎,元山,源田,上田
2025,2025-04-03,西武,長谷川,西川,ネビン,セデーニョ,渡部聖,野村大,外崎,古賀悠,源田,今井
2025,2025-04-04,西武,長谷川,西川,ネビン,セデーニョ,渡部聖,野村大,外崎,古賀悠,源田,隅田
2025,2025-04-05,西武,長谷川,西川,ネビン,セデーニョ,渡部聖,野村大,外崎,古賀悠,源田,渡邉
2025,2025-04-07,西武,長谷川,西川,ネビン,セデーニョ,渡部聖,源田,外崎,古賀悠,山野辺,高橋光成
2025,2025-04-08,西武,長谷川,西川,ネビン,中村剛,渡部聖,源田,外崎,炭谷,元山,菅井
2025,2025-04-10,西武,長谷川,西川,ネビン,中村剛,渡部聖,源田,外崎,古賀悠,元山,今井
2025,2025-04-11,西武,長谷川,西川,渡部聖,ネビン,外崎,セデーニョ,野村大,古賀悠,源田,隅田
2025,2025-04-12,西武,西川,源田,岸,セデーニョ,外崎,ネビン,平沼,野村大,古賀悠,渡邉
2025,2025-04-14,西武,西川,源田,平沼,セデーニョ,外崎,ネビン,野村大,古賀悠,松原,高橋光成
2025,2025-04-15,西武,西川,源田,ネビン,中村剛,外崎,長谷川,松原,炭谷,仲田,菅井
2025,2025-04-16,西武,西川,源田,ネビン,中村剛,外崎,牧野,松原,滝澤,長谷川,上田
2025,2025-04-17,西武,西川,源田,平沼,ネビン,外崎,松原,セデーニョ,古賀悠,滝澤,今井
2025,2025-04-18,西武,西川,児玉,ネビン,セデーニョ,外崎,平沼,古賀悠,長谷川,滝澤,隅田
2025,2025-04-19,西武,西川,児玉,ネビン,中村剛,外崎,古賀悠,松原,長谷川,滝澤,渡邉
2025,2025-04-21,西武,西川,平沼,ネビン,セデーニョ,外崎,野村大,古賀悠,長谷川,滝澤,高橋光成
2025,2025-04-22,西武,西川,長谷川,ネビン,栗山,外崎,松原,元山,炭谷,滝澤,菅井
