Season,Date,Team,Bat1,Bat2,Bat3,Bat4,Bat5,Bat6,Bat7,Bat8,Bat9,OwnSP(optional)
2025,2025-04-15,巨人,泉口,甲斐,吉川,岡本,大城卓,オコエ,佐々木,笹原,山崎,
2025,2025-04-16,巨人,泉口,甲斐,吉川,岡本,大城卓,ヘルナンデス,若林,笹原,田中将,
2025,2025-04-17,巨人,泉口,若林,吉川,岡本,甲斐,荒巻,ヘルナンデス,岡田,赤星,
2025,2025-04-18,巨人,泉口,若林,吉川,岡本,甲斐,ヘルナンデス,荒巻,笹原,石川,
2025,2025-04-19,巨人,泉口,若林,吉川,岡本,甲斐,ヘルナンデス,荒巻,笹原,ケラー,
2025,2025-04-21,巨人,泉口,若林,吉川,岡本,大城卓,甲斐,ヘルナンデス,中山,井上,
2025,2025-04-22,巨人,泉口,若林,吉川,岡本,大城卓,甲斐,ヘルナンデス,佐々木,山崎,
2025,2025-04-24,巨人,泉口,若林,吉川,岡本,大城卓,甲斐,キャベッジ,岡田,赤星,
2025,2025-04-25,巨人,泉口,若林,吉川,岡本,甲斐,キャベッジ,佐々木,門脇,石川,
2025,2025-04-26,巨人,泉口,若林,吉川,岡本,甲斐,キャベッジ,萩尾,門脇,堀田,
2025,2025-04-28,巨人,泉口,若林,吉川,岡本,大城卓,甲斐,キャベッジ,中山,井上,
2025,2025-04-29,巨人,泉口,若林,吉川,岡本,キャベッジ,甲斐,増田陸,萩尾,山崎,
2025,2025-04-30,巨人,泉口,キャベッジ,吉川,岡本,甲斐,増田陸,佐々木,萩尾,田中将,
2025,2025-05-02,巨人,泉口,キャベッジ,吉川,岡本,甲斐,増田陸,中山,萩尾,赤星,
2025,2025-05-03,巨人,泉口,ヘルナンデス,吉川,岡本,キャベッジ,岸田,増田陸,秋広,グリフィン,
2025,2025-05-04,巨人,泉口,若林,吉川,岡本,キャベッジ,増田陸,大城卓,ヘルナンデス,戸郷,
2025,2025-05-05,巨人,泉口,若林,吉川,岡本,甲斐,キャベッジ,長野,浦田,井上,
2025,2025-05-06,巨人,泉口,キャベッジ,若林,吉川,甲斐,ヘルナンデス,坂本,増田陸,山崎,
2025,2025-05-08,巨人,泉口,キャベッジ,若林,吉川,甲斐,ヘルナンデス,坂本,増田陸,赤星,
2025,2025-05-09,巨人,泉口,若林,吉川,キャベッジ,岸田,増田陸,坂本,浅野,グリフィン,
2025,2025-05-10,巨人,泉口,若林,吉川,キャベッジ,甲斐,増田陸,坂本,浅野,堀田,
2025,2025-05-12,巨人,泉口,若林,吉川,大城卓,増田陸,キャベッジ,リチャード,浅野,戸郷,
2025,2025-05-13,巨人,泉口,増田陸,吉川,キャベッジ,リチャード,若林,甲斐,浅野,井上,
2025,2025-05-14,巨人,泉口,ヘルナンデス,吉川,キャベッジ,リチャード,増田陸,甲斐,浅野,山崎,
2025,2025-05-15,巨人,浅野,泉口,吉川,キャベッジ,増田陸,リチャード,ヘルナンデス,甲斐,赤星,
2025,2025-05-16,巨人,浅野,泉口,吉川,キャベッジ,増田陸,中山,ヘルナンデス,岸田,グリフィン,
2025,2025-05-17,巨人,若林,泉口,吉川,キャベッジ,増田陸,中山,ヘルナンデス,甲斐,堀田,
2025,2025-05-19,巨人,泉口,若林,吉川,キャベッジ,ヘルナンデス,中山,リチャード,岸田,戸郷,
2025,2025-05-20,巨人,増田陸,門脇,吉川,キャベッジ,ヘルナンデス,中山,甲斐,浅野,井上,
2025,2025-05-21,巨人,増田陸,門脇,吉川,キャベッジ,甲斐,中山,泉口,浅野,山崎,
2025,2025-05-22,巨人,増田陸,門脇,吉川,キャベッジ,甲斐,ヘルナンデス,泉口,浅野,赤星,
2025,2025-05-23,巨人,増田陸,門脇,吉川,キャベッジ,岸田,ヘルナンデス,泉口,浅野,グリフィン,
2025,2025-05-24,巨人,増田陸,門脇,吉川,キャベッジ,岸田,ヘルナンデス,泉口,浅野,戸郷,
2025,2025-05-26,巨人,増田陸,門脇,吉川,キャベッジ,甲斐,ヘルナンデス,泉口,浅野,井上,
2025,2025-05-27,巨人,増田陸,門脇,泉口,キャベッジ,吉川,甲斐,ヘルナンデス,浅野,山崎,
2025,2025-05-29,巨人,増田陸,吉川,泉口,キャベッジ,丸,若林,リチャード,甲斐,赤星,
2025,2025-05-30,巨人,丸,吉川,泉口,キャベッジ,若林,中山,リチャード,岸田,グリフィン,
2025,2025-05-31,巨人,増田陸,吉川,泉口,キャベッジ,ヘルナンデス,岸田,若林,リチャード,戸郷,
2025,2025-06-03,巨人,増田陸,門脇,泉口,キャベッジ,吉川,ヘルナンデス,丸,若林,甲斐,井上
2025,2025-06-04,巨人,増田陸,若林,泉口,キャベッジ,吉川,岸田,中山,浅野,門脇,山崎
2025,2025-06-05,巨人,吉川,ヘルナンデス,泉口,キャベッジ,増田陸,岸田,オコエ,門脇,赤星,
2025,2025-06-06,巨人,泉口,オコエ,吉川,キャベッジ,増田陸,ヘルナンデス,岸田,門脇,グリフィン,
2025,2025-06-07,巨人,泉口,オコエ,吉川,丸,増田陸,キャベッジ,岸田,リチャード,戸郷,
2025,2025-06-09,巨人,泉口,若林,吉川,丸,増田陸,キャベッジ,坂本,中山,甲斐,井上
2025,2025-06-10,巨人,泉口,若林,吉川,丸,岸田,増田陸,坂本,キャベッジ,オコエ,西舘
2025,2025-06-11,巨人,泉口,若林,吉川,丸,岸田,坂本,増田陸,リチャード,オコエ,山崎
2025,2025-06-12,巨人,泉口,キャベッジ,吉川,丸,坂本,大城卓,増田陸,中山,甲斐,赤星
2025,2025-06-13,巨人,泉口,キャベッジ,吉川,丸,岸田,坂本,増田陸,三塚,オコエ,グリフィン
2025,2025-06-14,巨人,泉口,オコエ,吉川,丸,増田陸,大城卓,坂本,キャベッジ,甲斐,戸郷
2025,2025-06-16,巨人,丸,坂本,泉口,吉川,キャベッジ,増田陸,甲斐,三塚,井上,
2025,2025-06-17,巨人,丸,坂本,泉口,吉川,増田陸,岸田,キャベッジ,オコエ,西舘,
2025,2025-06-18,巨人,丸,中山,泉口,吉川,増田陸,甲斐,キャベッジ,オコエ,山崎,
2025,2025-06-19,巨人,丸,坂本,泉口,吉川,増田陸,中山,オコエ,小林,赤星,
2025,2025-06-20,巨人,丸,門脇,泉口,吉川,中山,岡田,岸田,荒巻,グリフィン,
2025,2025-06-21,巨人,丸,坂本,泉口,吉川,増田陸,大城卓,キャベッジ,オコエ,戸郷,
2025,2025-06-23,巨人,丸,坂本,泉口,吉川,増田陸,オコエ,中山,甲斐,岡田,西舘
2025,2025-06-26,巨人,丸,オコエ,泉口,吉川,増田陸,中山,甲斐,荒巻,山崎,
2025,2025-06-27,巨人,丸,オコエ,泉口,吉川,増田陸,中山,岸田,門脇,グリフィン,
2025,2025-06-28,巨人,丸,オコエ,泉口,吉川,増田陸,中山,門脇,小林,赤星,
2025,2025-06-30,巨人,丸,オコエ,泉口,吉川,増田陸,中山,坂本,岸田,西舘,
2025,2025-07-01,巨人,丸,オコエ,泉口,吉川,増田陸,中山,坂本,甲斐,井上,
2025,2025-07-02,巨人,丸,オコエ,泉口,増田陸,キャベッジ,坂本,岸田,門脇,横川,
2025,2025-07-03,巨人,丸,オコエ,泉口,増田陸,坂本,中山,甲斐,門脇,山崎,
2025,2025-07-04,巨人,丸,オコエ,泉口,増田陸,坂本,キャベッジ,岸田,門脇,グリフィン,
2025,2025-07-05,巨人,丸,オコエ,泉口,吉川,増田陸,坂本,キャベッジ,小林,赤星,
2025,2025-07-07,巨人,丸,オコエ,吉川,増田陸,坂本,泉口,キャベッジ,岸田,西舘,
2025,2025-07-08,巨人,丸,中山,吉川,坂本,泉口,キャベッジ,荒巻,甲斐,井上,
2025,2025-07-10,巨人,丸,オコエ,吉川,坂本,増田陸,泉口,キャベッジ,甲斐,山崎,
2025,2025-07-11,巨人,丸,佐々木,吉川,坂本,泉口,荒巻,フルプ,岸田,グリフィン,
2025,2025-07-12,巨人,丸,佐々木,吉川,坂本,泉口,荒巻,中山,小林,赤星,
2025,2025-07-16,巨人,丸,佐々木,吉川,坂本,泉口,荒巻,中山,岸田,西舘,
2025,2025-07-18,巨人,丸,佐々木,吉川,増田陸,泉口,中山,荒巻,甲斐,山崎,
2025,2025-07-19,巨人,丸,佐々木,吉川,増田陸,荒巻,泉口,中山,小林,赤星,
2025,2025-07-20,巨人,丸,佐々木,吉川,増田陸,泉口,中山,リチャード,甲斐,井上,
2025,2025-07-25,巨人,丸,佐々木,吉川,キャベッジ,増田陸,泉口,リチャード,岸田,横川,
2025,2025-07-26,巨人,丸,佐々木,吉川,キャベッジ,岸田,泉口,リチャード,荒巻,赤星,
2025,2025-07-28,巨人,丸,佐々木,泉口,キャベッジ,岸田,吉川,増田陸,リチャード,西舘,
2025,2025-07-29,巨人,丸,佐々木,泉口,キャベッジ,岸田,増田陸,リチャード,門脇,戸郷,
2025,2025-07-30,巨人,丸,佐々木,泉口,キャベッジ,増田陸,リチャード,甲斐,門脇,井上,
2025,2025-07-31,巨人,丸,佐々木,泉口,キャベッジ,増田陸,中山,リチャード,甲斐,山崎,
2025,2025-08-01,巨人,丸,佐々木,増田陸,キャベッジ,岸田,リチャード,泉口,門脇,グリフィン,
2025,2025-08-02,巨人,丸,佐々木,増田陸,キャベッジ,岸田,リチャード,泉口,門脇,赤星,
2025,2025-08-04,巨人,丸,泉口,若林,キャベッジ,岸田,坂本,リチャード,門脇,戸郷,
2025,2025-08-05,巨人,丸,佐々木,泉口,キャベッジ,岸田,大城卓,リチャード,門脇,森田,
2025,2025-08-06,巨人,丸,若林,泉口,キャベッジ,岸田,坂本,リチャード,増田大,田中将,
2025,2025-08-07,巨人,丸,佐々木,泉口,キャベッジ,甲斐,中山,リチャード,門脇,山崎,
2025,2025-08-08,巨人,丸,佐々木,泉口,キャベッジ,岸田,増田陸,リチャード,門脇,又木,
2025,2025-08-10,巨人,丸,佐々木,泉口,キャベッジ,岸田,大城卓,リチャード,門脇,戸郷,
2025,2025-08-11,巨人,丸,佐々木,泉口,キャベッジ,岸田,坂本,リチャード,門脇,森田,
2025,2025-08-12,巨人,丸,佐々木,泉口,キャベッジ,岸田,中山,リチャード,門脇,田中将,
2025,2025-08-14,巨人,丸,佐々木,泉口,キャベッジ,甲斐,増田陸,リチャード,門脇,山崎,
2025,2025-08-15,巨人,丸,ヘルナンデス,泉口,岡本,キャベッジ,中山,リチャード,甲斐,井上,
2025,2025-08-16,巨人,丸,若林,泉口,岡本,キャベッジ,岸田,大城卓,中山,赤星,
2025,2025-08-18,巨人,泉口,キャベッジ,丸,岡本,岸田,中山,リチャード,佐々木,戸郷,
2025,2025-08-19,巨人,泉口,キャベッジ,丸,岡本,岸田,中山,リチャード,佐々木,森田,
2025,2025-08-20,巨人,泉口,佐々木,丸,岡本,岸田,中山,リチャード,若林,田中将,
2025,2025-08-21,巨人,泉口,佐々木,丸,岡本,吉川,中山,リチャード,甲斐,横川,
2025,2025-08-22,巨人,泉口,若林,中山,岡本,吉川,リチャード,浅野,甲斐,井上,
2025,2025-08-23,巨人,泉口,佐々木,丸,岡本,吉川,中山,岸田,リチャード,赤星,
2025,2025-08-25,巨人,泉口,浅野,丸,岡本,吉川,中山,リチャード,岸田,戸郷,
2025,2025-08-26,巨人,泉口,浅野,中山,岡本,キャベッジ,リチャード,吉川,岸田,森田,
2025,2025-08-27,巨人,丸,吉川,泉口,岡本,キャベッジ,岸田,リチャード,中山,田中将,
2025,2025-08-28,巨人,丸,吉川,泉口,岡本,岸田,キャベッジ,リチャード,若林,山崎,
2025,2025-08-29,巨人,丸,泉口,岡本,岸田,キャベッジ,吉川,リチャード,オコエ,井上,
2025,2025-08-30,巨人,丸,泉口,岡本,岸田,吉川,中山,リチャード,若林,横川,
2025,2025-09-01,巨人,キャベッジ,泉口,岡本,岸田,吉川,中山,リチャード,若林,戸郷,
2025,2025-09-02,巨人,丸,若林,泉口,岡本,岸田,中山,リチャード,吉川,森田,
2025,2025-09-03,巨人,丸,若林,泉口,岡本,岸田,中山,リチャード,吉川,又木,
2025,2025-09-04,巨人,丸,キャベッジ,泉口,岡本,岸田,中山,リチャード,吉川,山崎,
2025,2025-09-05,巨人,丸,キャベッジ,泉口,岡本,岸田,中山,リチャード,吉川,井上,
2025,2025-09-06,巨人,丸,キャベッジ,泉口,岡本,岸田,中山,リチャード,吉川,横川,
2025,2025-09-08,巨人,丸,キャベッジ,泉口,岡本,岸田,中山,リチャード,吉川,戸郷,
2025,2025-09-09,巨人,丸,キャベッジ,泉口,岡本,岸田,中山,リチャード,吉川,森田,
2025,2025-09-10,巨人,若林,キャベッジ,泉口,岡本,岸田,中山,リチャード,増田大,山崎,
2025,2025-09-12,巨人,丸,キャベッジ,泉口,岡本,岸田,中山,リチャード,増田大,横川,
2025,2025-09-13,巨人,丸,キャベッジ,泉口,岡本,岸田,中山,リチャード,浦田,赤星,
2025,2025-09-14,巨人,丸,キャベッジ,泉口,岡本,岸田,中山,リチャード,浦田,田中将,
2025,2025-09-16,巨人,丸,キャベッジ,泉口,岡本,岸田,中山,リチャード,浦田,戸郷,
2025,2025-09-17,巨人,丸,キャベッジ,泉口,岡本,岸田,中山,リチャード,浦田,森田,
2025,2025-09-18,巨人,若林,キャベッジ,泉口,岡本,岸田,中山,リチャード,浦田,山崎,
2025,2025-09-19,巨人,丸,キャベッジ,泉口,岡本,岸田,中山,リチャード,浦田,横川,
2025,2025-09-20,巨人,丸,キャベッジ,泉口,岡本,岸田,中山,リチャード,浦田,田中将,
2025,2025-09-22,巨人,オコエ,キャベッジ,泉口,岡本,岸田,中山,リチャード,浦田,戸郷,
2025,2025-09-25,巨人,丸,キャベッジ,泉口,岡本,岸田,オコエ,リチャード,浦田,山崎,
2025,2025-09-26,巨人,丸,キャベッジ,泉口,岡本,岸田,リチャード,中山,浦田,グリフィン,
2025,2025-09-27,巨人,佐々木,キャベッジ,泉口,岡本,リチャード,岸田,中山,浦田,横川,
2025,2025-09-29,巨人,若林,キャベッジ,泉口,岡本,リチャード,中山,増田陸,小林,田中将,
2025,2025-09-30,巨人,丸,キャベッジ,泉口,岡本,リチャード,中山,浦田,山瀬,山崎,
2020,2020-06-18,阪神,糸井,近本,マルテ,ボーア,福留,糸原,木浪,梅野,西勇,
2020,2020-06-19,阪神,糸井,近本,マルテ,ボーア,大山,上本,原口,北條,岩貞,
2020,2020-06-20,阪神,近本,糸原,糸井,マルテ,福留,ボーア,木浪,坂本,ガルシア,
2020,2020-06-22,阪神,近本,糸原,糸井,マルテ,福留,ボーア,木浪,梅野,青柳,
2020,2020-06-23,阪神,近本,糸原,糸井,マルテ,福留,ボーア,木浪,原口,ガンケル,
2020,2020-06-24,阪神,近本,糸原,糸井,マルテ,福留,ボーア,木浪,梅野,秋山,
2020,2020-06-25,阪神,近本,北條,大山,マルテ,福留,上本,陽川,梅野,西勇,
2020,2020-06-26,阪神,近本,糸原,糸井,マルテ,ボーア,サンズ,木浪,原口,岩貞,
2020,2020-06-27,阪神,近本,糸原,糸井,マルテ,ボーア,サンズ,木浪,梅野,中田,
2020,2020-06-29,阪神,近本,糸原,糸井,マルテ,ボーア,サンズ,木浪,梅野,青柳,
2020,2020-06-30,阪神,近本,糸原,糸井,マルテ,ボーア,サンズ,木浪,梅野,秋山,
2020,2020-07-01,阪神,近本,上本,糸井,マルテ,ボーア,梅野,高山,北條,ガルシア,
2020,2020-07-03,阪神,近本,上本,糸井,マルテ,ボーア,サンズ,梅野,木浪,岩貞,
2020,2020-07-04,阪神,近本,上本,糸井,大山,ボーア,サンズ,梅野,木浪,西勇,
2020,2020-07-08,阪神,近本,糸原,糸井,大山,ボーア,サンズ,梅野,木浪,ガルシア,
2020,2020-07-09,阪神,近本,糸原,糸井,大山,ボーア,サンズ,梅野,木浪,青柳,
2020,2020-07-10,阪神,近本,糸原,糸井,大山,ボーア,サンズ,梅野,木浪,西勇,
2020,2020-07-11,阪神,近本,糸原,糸井,大山,ボーア,サンズ,梅野,木浪,岩貞,
2020,2020-07-13,阪神,近本,糸原,糸井,大山,ボーア,サンズ,梅野,木浪,秋山,
2020,2020-07-14,阪神,近本,糸原,糸井,大山,ボーア,サンズ,梅野,木浪,ガルシア,
2020,2020-07-15,阪神,近本,糸原,糸井,大山,ボーア,サンズ,梅野,木浪,中田,
2020,2020-07-16,阪神,糸井,糸原,サンズ,大山,ボーア,梅野,陽川,木浪,青柳,
2020,2020-07-17,阪神,近本,糸原,糸井,大山,ボーア,サンズ,梅野,木浪,西勇,
2020,2020-07-18,阪神,近本,糸原,サンズ,大山,福留,梅野,陽川,木浪,岩貞,
2020,2020-07-20,阪神,糸井,糸原,サンズ,大山,福留,梅野,陽川,木浪,秋山,
2020,2020-07-21,阪神,糸井,糸原,サンズ,大山,福留,梅野,陽川,木浪,ガルシア,
2020,2020-07-22,阪神,糸井,北條,サンズ,大山,福留,梅野,陽川,木浪,藤浪,
2020,2020-07-23,阪神,陽川,北條,サンズ,大山,ボーア,梅野,中谷,植田,青柳,
2020,2020-07-24,阪神,糸井,北條,サンズ,大山,ボーア,福留,梅野,木浪,西勇,
2020,2020-07-25,阪神,近本,北條,サンズ,大山,ボーア,福留,梅野,木浪,岩貞,
2020,2020-07-27,阪神,近本,糸井,サンズ,大山,ボーア,梅野,木浪,植田,秋山,
2020,2020-07-28,阪神,近本,糸井,サンズ,大山,ボーア,梅野,木浪,植田,ガルシア,
2020,2020-07-29,阪神,陽川,近本,サンズ,大山,ボーア,梅野,北條,植田,藤浪,
2020,2020-07-30,阪神,近本,糸井,サンズ,大山,ボーア,梅野,木浪,植田,青柳,
2020,2020-07-31,阪神,陽川,近本,サンズ,大山,ボーア,梅野,木浪,植田,西勇,
2020,2020-08-01,阪神,近本,糸井,サンズ,大山,ボーア,梅野,木浪,植田,岩貞,
2020,2020-08-03,阪神,近本,糸井,サンズ,大山,ボーア,梅野,木浪,植田,ガルシア,
2020,2020-08-04,阪神,近本,糸井,サンズ,大山,ボーア,梅野,木浪,植田,藤浪,
2020,2020-08-05,阪神,陽川,近本,サンズ,大山,ボーア,梅野,木浪,植田,高橋,
2020,2020-08-06,阪神,近本,福留,サンズ,大山,ボーア,梅野,木浪,植田,青柳,
2020,2020-08-07,阪神,近本,木浪,糸井,大山,サンズ,ボーア,梅野,植田,西勇,
2020,2020-08-08,阪神,近本,木浪,福留,大山,サンズ,ボーア,梅野,植田,秋山,
2020,2020-08-09,阪神,近本,木浪,サンズ,大山,ボーア,梅野,高山,植田,岩貞,
2020,2020-08-10,阪神,近本,木浪,サンズ,大山,ボーア,梅野,高山,植田,ガルシア,
2020,2020-08-11,阪神,近本,中谷,サンズ,大山,ボーア,梅野,木浪,植田,青柳,
2020,2020-08-13,阪神,近本,中谷,サンズ,大山,ボーア,梅野,木浪,植田,藤浪,
2020,2020-08-14,阪神,近本,糸井,サンズ,大山,ボーア,梅野,木浪,北條,西勇,
2020,2020-08-15,阪神,近本,糸井,サンズ,大山,ボーア,梅野,木浪,熊谷,秋山,
2020,2020-08-17,阪神,近本,糸井,サンズ,大山,ボーア,梅野,木浪,植田,高橋,
2020,2020-08-18,阪神,近本,上本,サンズ,大山,ボーア,梅野,中谷,木浪,ガルシア,
2020,2020-08-19,阪神,近本,木浪,糸井,サンズ,ボーア,大山,梅野,植田,青柳,
2020,2020-08-20,阪神,近本,上本,糸井,サンズ,大山,梅野,ボーア,木浪,藤浪,
2020,2020-08-21,阪神,近本,上本,糸井,サンズ,大山,梅野,ボーア,木浪,西勇,
2020,2020-08-22,阪神,近本,上本,福留,サンズ,大山,ボーア,木浪,坂本,秋山,
2020,2020-08-24,阪神,近本,上本,陽川,サンズ,大山,ボーア,梅野,木浪,高橋,
2020,2020-08-25,阪神,近本,木浪,陽川,サンズ,大山,ボーア,坂本,小幡,ガルシア,
2020,2020-08-26,阪神,近本,木浪,陽川,サンズ,大山,ボーア,梅野,小幡,青柳,
2020,2020-08-27,阪神,近本,木浪,陽川,サンズ,大山,ボーア,梅野,小幡,西勇,
2020,2020-08-28,阪神,近本,木浪,糸井,サンズ,大山,ボーア,梅野,小幡,藤浪,
2020,2020-08-29,阪神,近本,木浪,糸井,サンズ,大山,ボーア,梅野,小幡,秋山,
2020,2020-08-31,阪神,近本,木浪,陽川,サンズ,大山,ボーア,梅野,小幡,高橋,
2020,2020-09-01,阪神,近本,木浪,糸井,サンズ,大山,ボーア,小幡,坂本,ガルシア,
2020,2020-09-02,阪神,近本,木浪,糸井,サンズ,大山,ボーア,梅野,小幡,青柳,
2020,2020-09-03,阪神,近本,木浪,糸井,サンズ,大山,ボーア,梅野,小幡,西勇,
2020,2020-09-04,阪神,近本,木浪,糸井,サンズ,大山,ボーア,梅野,小幡,藤浪,
2020,2020-09-06,阪神,近本,糸原,陽川,サンズ,大山,ボーア,梅野,木浪,高橋,
2020,2020-09-07,阪神,近本,糸原,中谷,サンズ,大山,ボーア,坂本,木浪,ガルシア,
2020,2020-09-08,阪神,近本,糸原,糸井,サンズ,大山,ボーア,梅野,木浪,青柳,
2020,2020-09-09,阪神,近本,糸原,糸井,サンズ,大山,ボーア,梅野,木浪,齋藤,
2020,2020-09-10,阪神,近本,梅野,糸原,サンズ,大山,ボーア,陽川,木浪,西勇,
2020,2020-09-11,阪神,近本,梅野,糸原,サンズ,大山,ボーア,陽川,木浪,秋山,
2020,2020-09-12,阪神,近本,梅野,糸原,サンズ,大山,ボーア,糸井,木浪,藤浪,
2020,2020-09-14,阪神,近本,梅野,糸原,サンズ,大山,ボーア,糸井,木浪,高橋,
2020,2020-09-15,阪神,近本,梅野,糸原,サンズ,大山,ボーア,陽川,小幡,青柳,
2020,2020-09-16,阪神,近本,梅野,糸原,サンズ,大山,ボーア,陽川,木浪,西勇,
2020,2020-09-17,阪神,近本,陽川,糸原,サンズ,大山,ボーア,坂本,木浪,ガルシア,
2020,2020-09-18,阪神,近本,陽川,糸原,サンズ,大山,ボーア,坂本,木浪,秋山,
2020,2020-09-19,阪神,近本,陽川,糸原,サンズ,大山,ボーア,坂本,木浪,中田,
2020,2020-09-20,阪神,近本,糸原,糸井,サンズ,大山,ボーア,原口,木浪,岩田,
2020,2020-09-21,阪神,近本,糸原,糸井,サンズ,大山,ボーア,坂本,木浪,高橋,
2020,2020-09-22,阪神,近本,糸原,糸井,サンズ,大山,ボーア,坂本,木浪,青柳,
2020,2020-09-24,阪神,近本,荒木,糸井,サンズ,大山,ボーア,坂本,小幡,西勇,
2020,2020-09-25,阪神,近本,北條,糸井,サンズ,大山,ボーア,原口,小幡,ガンケル,
2020,2020-09-26,阪神,近本,北條,糸井,サンズ,大山,ボーア,原口,小幡,秋山,
2020,2020-09-28,阪神,近本,北條,糸井,サンズ,大山,ボーア,原口,小幡,高橋,
2020,2020-09-29,阪神,近本,北條,大山,サンズ,原口,ボーア,中谷,小幡,青柳,
2020,2020-09-30,阪神,近本,北條,糸井,サンズ,大山,ボーア,梅野,小幡,岩田,
2020,2020-10-01,阪神,近本,北條,糸井,サンズ,大山,ボーア,梅野,小幡,西勇,
2020,2020-10-02,阪神,近本,北條,糸井,サンズ,大山,ボーア,梅野,小幡,ガンケル,
2020,2020-10-03,阪神,近本,北條,糸井,サンズ,大山,ボーア,原口,小幡,秋山,
2020,2020-10-04,阪神,近本,北條,糸井,大山,原口,高山,坂本,小幡,高橋,
2020,2020-10-05,阪神,小幡,北條,近本,大山,サンズ,糸井,ボーア,坂本,青柳,
2020,2020-10-06,阪神,近本,北條,糸井,大山,サンズ,ボーア,梅野,小幡,岩田,
2020,2020-10-07,阪神,近本,北條,糸井,大山,サンズ,ボーア,梅野,小幡,西勇,
2020,2020-10-09,阪神,近本,北條,糸井,大山,サンズ,原口,坂本,小幡,ガンケル,
2020,2020-10-10,阪神,近本,北條,糸井,大山,サンズ,ボーア,梅野,小幡,秋山,
2020,2020-10-12,阪神,近本,小幡,糸井,大山,サンズ,ボーア,坂本,植田,高橋,
2020,2020-10-13,阪神,近本,糸原,サンズ,大山,ボーア,梅野,井上,小幡,青柳,
2020,2020-10-14,阪神,近本,糸原,サンズ,大山,ボーア,原口,井上,小幡,岩田,
2020,2020-10-15,阪神,近本,糸原,糸井,大山,サンズ,ボーア,梅野,小幡,西勇,
2020,2020-10-17,阪神,近本,板山,糸井,大山,サンズ,ボーア,梅野,小幡,秋山,
2020,2020-10-18,阪神,近本,板山,糸井,大山,サンズ,ボーア,梅野,小幡,ガンケル,
2020,2020-10-19,阪神,近本,板山,糸井,大山,サンズ,ボーア,坂本,小幡,ガルシア,
2020,2020-10-20,阪神,近本,糸原,マルテ,大山,サンズ,ボーア,梅野,小幡,青柳,
2020,2020-10-21,阪神,近本,糸原,マルテ,大山,糸井,サンズ,梅野,小幡,岩田,
2020,2020-10-22,阪神,近本,糸原,マルテ,大山,陽川,中谷,梅野,熊谷,西勇,
2020,2020-10-23,阪神,近本,糸原,マルテ,大山,サンズ,陽川,坂本,小幡,高橋,
2020,2020-10-24,阪神,近本,糸原,マルテ,大山,サンズ,陽川,木浪,坂本,秋山,
2020,2020-10-26,阪神,近本,糸原,マルテ,大山,サンズ,陽川,木浪,坂本,青柳,
2020,2020-10-27,阪神,近本,糸原,マルテ,大山,サンズ,糸井,木浪,梅野,藤浪,
2020,2020-10-28,阪神,近本,糸原,マルテ,大山,サンズ,陽川,木浪,梅野,西勇,
2020,2020-10-29,阪神,近本,糸原,マルテ,大山,糸井,陽川,木浪,梅野,ガンケル,
2020,2020-10-30,阪神,近本,糸原,マルテ,大山,サンズ,陽川,木浪,坂本,秋山,
2020,2020-10-31,阪神,近本,糸原,マルテ,大山,サンズ,陽川,木浪,坂本,高橋,
2020,2020-11-02,阪神,近本,糸原,マルテ,大山,サンズ,陽川,木浪,坂本,青柳,
2020,2020-11-03,阪神,近本,糸原,マルテ,大山,サンズ,陽川,木浪,梅野,藤浪,
2020,2020-11-04,阪神,近本,糸原,マルテ,大山,サンズ,陽川,木浪,梅野,西勇,
2020,2020-11-06,阪神,近本,糸原,マルテ,大山,サンズ,陽川,木浪,坂本,秋山,
2020,2020-11-09,阪神,大山,木浪,近本,サンズ,マルテ,陽川,坂本,小幡,青柳,
2020,2020-11-10,阪神,大山,木浪,近本,サンズ,陽川,中谷,梅野,植田,藤浪,
2021,2021-03-25,阪神,近本,糸原,マルテ,大山,サンズ,佐藤輝,梅野,木浪,藤浪,
2021,2021-03-26,阪神,近本,糸原,マルテ,大山,サンズ,佐藤輝,梅野,山本,青柳,
2021,2021-03-27,阪神,近本,糸原,マルテ,大山,サンズ,佐藤輝,梅野,木浪,ガンケル,
2021,2021-03-29,阪神,近本,糸原,マルテ,大山,サンズ,佐藤輝,梅野,木浪,西勇,
2021,2021-03-30,阪神,近本,糸原,マルテ,大山,サンズ,佐藤輝,梅野,山本,伊藤将,
2021,2021-03-31,阪神,近本,糸原,マルテ,大山,サンズ,佐藤輝,梅野,木浪,秋山,
2021,2021-04-01,阪神,近本,糸原,マルテ,大山,サンズ,佐藤輝,梅野,木浪,藤浪,
2021,2021-04-02,阪神,近本,糸原,マルテ,大山,サンズ,佐藤輝,梅野,木浪,青柳,
2021,2021-04-03,阪神,近本,糸原,マルテ,大山,サンズ,陽川,梅野,山本,ガンケル,
2021,2021-04-05,阪神,近本,糸原,マルテ,大山,サンズ,佐藤輝,梅野,木浪,西勇,
2021,2021-04-06,阪神,近本,糸原,マルテ,大山,サンズ,佐藤輝,梅野,木浪,伊藤将,
2021,2021-04-07,阪神,近本,糸原,マルテ,大山,サンズ,佐藤輝,梅野,山本,秋山,
2021,2021-04-08,阪神,近本,糸原,マルテ,大山,サンズ,佐藤輝,梅野,山本,藤浪,
2021,2021-04-09,阪神,近本,糸原,マルテ,大山,サンズ,佐藤輝,梅野,中野,青柳,
